Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,dayofweek,month,year
2015-08-12,Bengaluru,16.64,115.48222222222222,3.45,7.44,5.58,22.52,2.82,7.22,6.76,7.380000000000001,23.37,0.12666666666666668,128.0,Moderate,2,8,2015
2015-08-12,Chennai,53.49,109.91777777777779,7.35,14.57,18.54,44.64,1.06,11.88,14.3,6.14,23.37,0.08333333333333334,106.0,Moderate,2,8,2015
2015-08-12,Hyderabad,17.79,104.35333333333334,5.41,8.7,14.0,43.4425,0.65,6.52,11.51,0.94,3.88,0.04,87.0,Satisfactory,2,8,2015
2015-08-12,Lucknow,34.61,98.78888888888889,8.78,9.57,4.22,42.245000000000005,1.36,8.21,16.36,0.09,0.17,0.02,78.0,Satisfactory,2,8,2015
2015-08-12,Mumbai,43.53,93.22444444444444,13.370000000000001,27.64,20.1,41.0475,0.0,7.450000000000001,35.864999999999995,0.0,0.0,0.0,150.5,,2,8,2015
2015-08-12,Delhi,52.45,87.66,17.96,45.71,80.18,39.85,1.3,6.69,55.37,2.07,6.55,0.42,223.0,Poor,2,8,2015
2015-08-12,Patna,54.440000000000005,90.86999999999999,24.37,18.59,42.6,38.68,1.34,5.82,10.11,0.3,2.02,0.84,182.66666666666666,,2,8,2015
2015-08-13,Mumbai,56.43,94.08,16.485,16.5,30.94,37.510000000000005,0.0,7.59,11.95,0.0,0.0,0.0,142.33333333333331,,3,8,2015
2015-08-13,Chennai,58.42,97.28999999999999,8.6,14.41,19.25,36.34,1.17,9.36,13.79,6.14,0.905,0.375,102.0,Moderate,3,8,2015
2015-08-13,Patna,36.705,100.5,19.37,15.57,34.88,29.17,1.16,5.83,10.07,0.27,1.81,0.75,159.5,,3,8,2015
2015-08-13,Bengaluru,14.99,103.71,4.81,6.61,6.6,22.0,2.82,2.51,6.11,5.02,23.37,0.5066666666666667,217.0,Poor,3,8,2015
2015-08-13,Lucknow,57.71,106.91999999999999,3.28,8.88,4.72,26.29,1.37,9.39,17.04,0.13,0.19,0.26333333333333336,119.0,Moderate,3,8,2015
2015-08-13,Hyderabad,26.18,110.13,5.79,9.68,15.26,30.58,0.66,6.44,12.1,0.76,3.3,0.02,89.0,Satisfactory,3,8,2015
2015-08-13,Ahmedabad,44.56,113.34,7.49,20.06,27.55,34.87,2.82,11.23,22.77,1.38,3.36,0.44,175.0,Moderate,3,8,2015
2015-08-13,Delhi,61.66,116.55,41.05125,52.76,80.18,39.16,1.16,9.82,80.63,3.11,9.53,0.29333333333333333,205.0,Poor,3,8,2015
2015-08-14,Bengaluru,20.21,125.19,4.54,14.73,12.48,23.64,2.82,6.15,5.86,3.15,23.37,0.14666666666666667,277.0,Poor,4,8,2015
2015-08-14,Mumbai,35.36666666666667,133.82999999999998,11.215,15.825000000000001,48.78,27.375,0.0,6.005000000000001,8.11,0.0,0.0,0.0,243.66666666666666,,4,8,2015
2015-08-14,Patna,50.52333333333334,142.47,17.89,16.92,34.59,31.11,0.98,5.86,10.36,0.26,1.87,0.74,210.33333333333331,,4,8,2015
2015-08-14,Ahmedabad,65.68,151.11,7.57,19.94,27.51,34.845,2.82,8.21,30.21,3.62,5.79,1.0,177.0,Moderate,4,8,2015
2015-08-14,Delhi,65.67,159.75,25.2,50.96,80.18,38.58,1.52,10.82,69.27,2.58,8.99,0.7525,252.0,Poor,4,8,2015
2015-08-14,Chennai,57.52,148.42666666666668,7.55,15.55,19.18,39.0,1.42,13.1,15.16,1.355,4.62,0.505,121.0,Moderate,4,8,2015
2015-08-14,Lucknow,30.81,137.10333333333332,3.86,7.99,6.24,37.9125,1.5,12.65,19.8,0.13,0.25,0.25750000000000006,83.0,Satisfactory,4,8,2015
2015-08-14,Hyderabad,28.33,125.78,6.59,12.02,18.37,36.825,0.69,7.02,12.29,0.58,3.01,0.01,96.0,Satisfactory,4,8,2015
2015-08-15,Mumbai,39.81,114.45666666666668,6.5,13.395,64.61,35.7375,0.0,9.89,12.655,0.0,0.0,0.0,96.0,,5,8,2015
2015-08-15,Chennai,51.29,103.13333333333334,6.41,14.77,17.4,34.65,1.02,12.76,13.02,0.84,2.73,0.1775,96.0,Satisfactory,5,8,2015
2015-08-15,Delhi,51.4,91.81,15.68,44.4,80.18,33.42,0.94,10.53,44.93,1.68,5.46,0.355,198.0,Moderate,5,8,2015
2015-08-15,Lucknow,32.36,91.93666666666667,3.76,9.07,6.24,28.57,1.39,15.15,20.69,0.15,0.3,0.5325,82.0,Satisfactory,5,8,2015
2015-08-15,Patna,25.2,92.06333333333333,17.19,15.69,32.78,23.72,1.04,19.71,10.74,0.26,1.86,0.71,129.0,,5,8,2015
2015-08-15,Bengaluru,18.04,92.19,1.93,13.63,9.32,18.87,2.82,2.49,10.04,1.89,23.37,0.365,176.0,Moderate,5,8,2015
2015-08-15,Ahmedabad,33.34,92.31666666666666,7.3,20.27,27.57,19.392500000000002,2.82,6.41,32.95,0.0,0.0,0.02,175.0,Moderate,5,8,2015
2015-08-15,Hyderabad,29.96,92.44333333333333,9.26,11.94,20.94,19.915,0.81,7.2,13.63,0.85,4.38,0.02,106.0,Moderate,5,8,2015
2015-08-16,Mumbai,34.565,92.57,8.305,16.09,68.83,20.4375,0.0,8.185,20.135,0.0,0.0,0.0,140.0,,6,8,2015
2015-08-16,Ahmedabad,39.17,92.69666666666667,7.35,20.24,27.58,20.96,2.82,9.17,26.64,0.79,0.76,0.14,174.0,Moderate,6,8,2015
2015-08-16,Hyderabad,30.67,92.82333333333334,11.01,13.33,24.11,21.4825,0.91,7.04,9.85,0.83,4.33,0.01,104.0,Moderate,6,8,2015
2015-08-16,Patna,31.45,92.95,22.01,18.45,40.2,22.005000000000003,2.73,5.7,10.33,0.23,1.64,0.6,99.0,,6,8,2015
2015-08-16,Lucknow,32.23,93.07666666666667,5.21,7.63,6.24,22.5275,1.52,16.56,18.66,0.17,0.33,0.5185714285714286,94.0,Satisfactory,6,8,2015
2015-08-16,Bengaluru,20.8,93.20333333333333,5.06,17.39,10.93,23.05,2.82,1.32,7.48,1.51,23.37,0.43714285714285717,206.0,Poor,6,8,2015
2015-08-16,Delhi,55.71,93.33,37.6,48.39,80.18,33.29,1.06,10.46,44.79,1.96,6.53,0.3557142857142857,197.0,Moderate,6,8,2015
2015-08-16,Chennai,58.79,106.95333333333333,7.48,16.06,19.42,32.92,1.0,15.0,22.01,4.82,6.713333333333334,0.2742857142857143,111.0,Moderate,6,8,2015
2015-08-17,Chennai,63.39,120.57666666666665,9.21,15.16,20.02,32.13,1.35,11.61,20.54,3.455,6.8966666666666665,0.1928571428571429,129.0,Moderate,0,8,2015
2015-08-17,Delhi,61.84,134.2,28.12,44.41,80.18,29.73,1.09,11.22,45.05,2.09,7.08,0.11142857142857143,184.0,Moderate,0,8,2015
2015-08-17,Hyderabad,30.79,133.3111111111111,3.31,13.48,16.78,34.9425,0.83,6.91,13.55,1.07,4.41,0.03,112.0,Moderate,0,8,2015
2015-08-17,Lucknow,31.72,132.42222222222222,4.89,7.54,6.24,40.155,1.4,13.12,19.63,0.13,0.26,0.09,84.0,Satisfactory,0,8,2015
2015-08-17,Ahmedabad,34.0,131.53333333333333,7.41,20.1,27.51,45.3675,2.82,9.64,17.17,1.21,1.8,0.15,179.0,Moderate,0,8,2015
2015-08-17,Bengaluru,15.35,130.64444444444445,6.56,19.5,13.98,50.58,2.82,2.98,5.93,2.18,21.55,0.33999999999999997,238.0,Poor,0,8,2015
2015-08-17,Patna,21.64333333333333,129.75555555555556,15.03,14.22,27.79,47.006,1.88,4.03,10.19,0.2,1.63,0.53,192.66666666666666,,0,8,2015
2015-08-17,Mumbai,27.936666666666664,128.86666666666667,11.219999999999999,14.66,80.18,43.432,0.0,5.26,13.535,0.0,0.0,0.0,147.33333333333331,,0,8,2015
2015-08-18,Hyderabad,34.23,127.97777777777777,7.41,15.1,22.28,39.858000000000004,0.88,6.49,16.88,1.06,4.98,0.04,102.0,Moderate,1,8,2015
2015-08-18,Ahmedabad,36.38,127.08888888888889,7.31,20.14,27.45,36.284,2.82,10.65,13.35,2.0,4.33,0.35,177.0,Moderate,1,8,2015
2015-08-18,Delhi,60.65,126.2,18.21,56.15,80.18,32.71,1.02,12.39,48.86,2.08,6.64,0.4075,197.0,Moderate,1,8,2015
2015-08-18,Chennai,66.98,125.97444444444444,9.85,16.15,20.4,37.0,1.26,14.04,12.83,2.13,14.989999999999998,0.46499999999999997,106.0,Moderate,1,8,2015
2015-08-18,Bengaluru,27.31,125.74888888888889,4.58,19.73,12.9,38.79,2.82,2.85,3.75,2.18,23.34,0.5225,229.0,Poor,1,8,2015
2015-08-18,Patna,28.866666666666667,125.52333333333334,13.91,12.51,26.32,38.265,1.71,4.81,10.21,0.22,1.96,0.58,199.33333333333334,,1,8,2015
2015-08-18,Mumbai,30.423333333333332,125.29777777777778,9.19,10.36,58.14,37.74,0.0,9.844999999999999,15.0,0.0,0.0,0.0,169.66666666666666,,1,8,2015
2015-08-18,Lucknow,31.98,125.07222222222222,4.47,8.21,6.24,37.215,1.99,14.88,19.79,0.15,0.31,0.23,140.0,Moderate,1,8,2015
2015-08-19,Patna,44.5,124.84666666666666,10.13,10.85,20.92,36.69,1.56,29.491249999999997,10.29,0.18,1.53,0.46,134.33333333333334,,2,8,2015
2015-08-19,Mumbai,57.02,124.62111111111112,10.195,13.23,48.61,36.165,0.0,23.41,12.015,0.0,0.0,0.0,128.66666666666666,,2,8,2015
2015-08-19,Chennai,69.54,124.39555555555556,10.26,15.61,20.61,35.64,1.19,12.82,13.74,0.415,2.23,0.11666666666666665,123.0,Moderate,2,8,2015
2015-08-19,Delhi,34.42,124.17,28.15,36.47,80.18,25.85,0.87,9.63,38.86,0.83,4.46,0.2333333333333333,140.0,Moderate,2,8,2015
2015-08-19,Ahmedabad,38.35,135.00625,7.41,20.16,27.57,29.185000000000002,2.82,9.33,18.59,1.63,3.74,0.35,180.0,Moderate,2,8,2015
2015-08-19,Lucknow,33.01,145.8425,4.25,9.09,6.24,32.519999999999996,1.58,13.65,21.1,0.14,0.27,0.19499999999999998,103.0,Moderate,2,8,2015
2015-08-19,Hyderabad,75.88,156.67875,6.88,15.6,22.19,35.855,0.84,6.27,18.66,1.21,5.98,0.04,122.0,Moderate,2,8,2015
2015-08-19,Bengaluru,32.13,167.51500000000001,9.89,17.92,15.33,39.19,2.82,7.14,4.3,0.875,23.37,0.026666666666666665,236.0,Poor,2,8,2015
2015-08-20,Chennai,64.9,178.35125,18.87,19.19,28.28,41.66,1.78,13.55,15.53,0.54,12.265,0.013333333333333332,176.0,Moderate,3,8,2015
2015-08-20,Mumbai,44.080000000000005,189.1875,12.96,26.770000000000003,31.35,36.17,0.0,8.64,9.469999999999999,0.0,0.0,0.0,134.0,,3,8,2015
2015-08-20,Bengaluru,23.26,200.02375,7.05,34.35,21.46,30.68,1.31,3.73,3.41,5.55,4.72,0.13999999999999999,92.0,Satisfactory,3,8,2015
2015-08-20,Delhi,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,0.27999999999999997,232.0,Poor,3,8,2015
2015-08-20,Ahmedabad,38.5,211.12583333333333,12.38,19.67,30.02,22.354285714285716,2.82,10.37,16.33,1.56,2.97,0.42,274.0,Poor,3,8,2015
2015-08-20,Hyderabad,107.98,211.39166666666668,6.5,12.71,18.75,24.138571428571428,0.75,6.7,21.14,0.94,4.87,0.02,214.0,Poor,3,8,2015
2015-08-20,Lucknow,34.33,211.65750000000003,4.21,9.36,6.07,25.922857142857143,1.87,14.61,20.57,0.15,0.3,0.24,80.0,Satisfactory,3,8,2015
2015-08-20,Patna,122.63666666666667,211.92333333333335,13.0,12.09,24.48,27.70714285714286,0.87,10.39,10.01,0.18,1.5,0.46,158.66666666666669,,3,8,2015
2015-08-21,Patna,165.63375000000002,212.18916666666667,31.3,17.3,48.54,29.49142857142857,1.52,12.05,9.94,0.31,2.37,0.9,237.33333333333334,,4,8,2015
2015-08-21,Hyderabad,165.63375000000002,212.455,7.96,12.06,19.81,31.275714285714287,0.73,6.81,15.34,0.8,3.84,0.01,316.0,Very Poor,4,8,2015
2015-08-21,Bengaluru,17.9,212.72083333333336,3.31,17.51,11.02,33.06,2.82,6.56,3.44,0.47000000000000003,23.37,0.006666666666666666,100.0,Satisfactory,4,8,2015
2015-08-21,Lucknow,21.08,212.98666666666668,17.59,10.27,4.22,35.556666666666665,1.51,8.69,21.76,0.14,0.22,0.003333333333333333,75.0,Satisfactory,4,8,2015
2015-08-21,Mumbai,32.099999999999994,213.2525,12.32,12.07,30.96,38.053333333333335,0.0,11.045,18.655,0.0,0.0,0.0,83.0,,4,8,2015
2015-08-21,Chennai,43.12,213.51833333333335,7.05,13.87,17.52,40.55,1.15,13.4,15.55,0.835,1.585,0.12,91.0,Satisfactory,4,8,2015
2015-08-21,Ahmedabad,39.61,213.7841666666667,17.31,14.84,32.15,31.11,2.82,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor,4,8,2015
2015-08-21,Delhi,50.97,214.05,41.05125,35.87,80.18,21.67,1.12,12.09,57.47,0.83,5.43,0.56,271.0,Poor,4,8,2015
2015-08-22,Patna,30.98,197.8025,25.05,16.94,41.35,22.915,1.45,13.97,9.87,0.33,2.2,0.88,184.0,,5,8,2015
2015-08-22,Bengaluru,10.99,181.555,2.95,15.97,9.93,24.16,1.14,1.07,3.35,0.23500000000000001,1.13,0.6675,97.0,Satisfactory,5,8,2015
2015-08-22,Lucknow,40.93,165.3075,4.21,8.53,4.41,26.18,1.4,9.07,19.81,0.14,0.29,0.455,78.0,Satisfactory,5,8,2015
2015-08-22,Delhi,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,0.24250000000000005,207.0,Poor,5,8,2015
2015-08-22,Hyderabad,108.69,147.84444444444443,14.8,16.27,30.82,33.53333333333333,0.46,7.24,14.94,0.84,5.1,0.03,390.0,Very Poor,5,8,2015
2015-08-22,Mumbai,74.31,146.6288888888889,11.375,15.21,35.06,38.86666666666667,0.0,13.285,13.955,0.0,0.0,0.0,277.5,,5,8,2015
2015-08-22,Chennai,39.93,145.41333333333333,7.95,14.15,17.77,44.2,2.82,19.33,12.97,0.455,0.905,0.1,165.0,Moderate,5,8,2015
2015-08-22,Ahmedabad,61.79,144.1977777777778,17.24,14.82,32.06,42.375,2.82,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor,5,8,2015
2015-08-23,Hyderabad,51.0,142.98222222222222,13.59,16.72,29.91,40.550000000000004,0.74,6.99,15.04,0.87,4.08,0.04,221.0,Poor,6,8,2015
2015-08-23,Mumbai,48.63333333333333,141.76666666666668,19.259999999999998,16.02,35.9,38.725,0.0,7.085,12.434999999999999,0.0,0.0,0.0,173.0,,6,8,2015
2015-08-23,Patna,46.266666666666666,140.5511111111111,24.93,15.32,39.59,36.9,1.29,7.18,9.83,0.26,2.29,0.72,125.0,,6,8,2015
2015-08-23,Lucknow,43.9,139.33555555555557,4.87,8.32,4.3,35.075,1.32,7.68,19.74,0.12,0.23,0.604,77.0,Satisfactory,6,8,2015
2015-08-23,Delhi,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,0.488,127.0,Moderate,6,8,2015
2015-08-23,Chennai,33.26,130.69,8.13,14.71,18.63,52.02,1.12,14.34,10.11,1.9366666666666665,8.0,0.372,108.0,Moderate,6,8,2015
2015-08-23,Bengaluru,12.9,123.26,2.79,11.64,7.72,23.28,2.82,0.91,3.86,1.6133333333333333,23.37,0.256,59.0,Satisfactory,6,8,2015
2015-08-23,Ahmedabad,43.22,115.83000000000001,17.17,14.82,31.99,30.72,2.82,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor,6,8,2015
2015-08-24,Delhi,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.78,6.41,0.095,123.0,Moderate,0,8,2015
2015-08-24,Hyderabad,65.69,116.54214285714286,11.11,16.69,27.12,34.696666666666665,0.34,8.08,14.93,0.99,5.17,0.05,88.0,Satisfactory,0,8,2015
2015-08-24,Patna,43.989999999999995,124.68428571428572,29.38,19.76,49.12,31.23333333333333,1.5,8.9,10.03,0.3,2.31,0.86,92.0,,0,8,2015
2015-08-24,Bengaluru,22.29,132.82642857142858,4.0,15.11,10.24,27.77,1.16,1.0,4.72,0.56,1.13,0.5900000000000001,96.0,Satisfactory,0,8,2015
2015-08-24,Chennai,40.27,140.96857142857144,8.07,14.15,18.19,40.25,1.95,13.4,12.72,0.8200000000000001,1.615,0.32000000000000006,119.0,Moderate,0,8,2015
2015-08-24,Ahmedabad,33.41,149.1107142857143,17.12,14.86,31.98,35.734,2.82,12.96,84.46375,1.08,2.1,0.05,302.0,Very Poor,0,8,2015
2015-08-24,Lucknow,56.57,157.25285714285712,5.7,8.03,4.3,31.218,1.38,7.67,20.14,0.12,0.24,0.025,82.0,Satisfactory,0,8,2015
2015-08-24,Mumbai,62.209999999999994,165.39499999999998,10.575,13.215,34.06,26.701999999999998,0.0,7.85,19.384999999999998,0.0,0.0,0.0,127.5,,0,8,2015
2015-08-25,Hyderabad,67.85,173.53714285714284,15.45,18.4,32.98,22.186,0.71,8.03,18.63,0.82,5.32,0.03,173.0,Moderate,1,8,2015
2015-08-25,Bengaluru,20.06,181.6792857142857,5.0,16.49,13.5,17.67,2.82,4.38,6.26,0.5449999999999999,1.21,0.39,123.0,Moderate,1,8,2015
2015-08-25,Patna,33.51,189.82142857142856,18.63,15.99,34.55,25.68,1.18,9.99,10.02,0.27,1.91,0.75,110.5,,1,8,2015
2015-08-25,Chennai,46.96,197.9635714285714,7.88,13.55,17.72,33.69,1.48,11.86,13.35,0.19,1.065,0.5,98.0,Satisfactory,1,8,2015
2015-08-25,Lucknow,46.62,206.10571428571427,3.58,8.26,4.22,34.483333333333334,1.2,7.47,21.09,0.11,0.22,0.25,158.0,Moderate,1,8,2015
2015-08-25,Mumbai,49.34,214.24785714285713,12.755,24.07,55.08,35.276666666666664,0.0,8.295,32.995,0.0,0.0,0.0,166.5,,1,8,2015
2015-08-25,Delhi,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.73,5.34,0.08,175.0,Moderate,1,8,2015
2015-08-25,Ahmedabad,36.9,225.29999999999998,17.08,14.85,31.93,35.232,2.82,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor,1,8,2015
2015-08-26,Patna,41.17,228.20999999999998,27.68,19.6,47.14,34.394,1.22,10.83,9.94,0.31,2.2,0.92,188.5,,2,8,2015
2015-08-26,Lucknow,45.44,231.12,4.09,8.5,4.22,33.556,1.2,6.67,19.86,0.11,0.21,0.49,75.0,Satisfactory,2,8,2015
2015-08-26,Ahmedabad,36.36,234.03,17.11,14.79,31.9,32.717999999999996,2.82,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor,2,8,2015
2015-08-26,Delhi,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,1.76,5.93,0.03,245.0,Poor,2,8,2015
2015-08-26,Mumbai,45.06,237.00727272727272,17.85,27.11,26.95,29.723333333333333,0.0,8.475,29.975,0.0,0.0,0.0,179.5,,2,8,2015
2015-08-26,Hyderabad,32.6,237.07454545454544,11.46,16.37,25.9,27.566666666666666,0.68,7.59,19.52,0.78,4.85,0.02,114.0,Moderate,2,8,2015
2015-08-26,Chennai,39.91,237.1418181818182,7.39,13.23,17.04,25.41,1.24,13.06,16.24,0.52,3.2333333333333334,0.016666666666666666,100.0,Satisfactory,2,8,2015
2015-08-26,Bengaluru,17.38,237.20909090909092,4.23,12.18,12.33,15.18,1.43,1.1,7.65,0.26,1.6166666666666667,0.013333333333333332,77.0,Satisfactory,2,8,2015
2015-08-27,Ahmedabad,32.64,237.27636363636364,17.01,14.84,31.85,17.8575,2.82,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor,3,8,2015
2015-08-27,Mumbai,34.97666666666667,237.34363636363636,25.160000000000004,15.905,14.48,20.535,0.0,7.75,36.185,0.0,0.0,0.0,243.66666666666666,,3,8,2015
2015-08-27,Patna,37.31333333333333,237.4109090909091,33.31,16.97,50.32,23.2125,1.48,8.45,10.06,0.33,2.23,0.98,185.33333333333331,,3,8,2015
2015-08-27,Chennai,39.65,237.4781818181818,7.25,12.82,16.21,25.89,1.94,12.83,12.59,7.380000000000001,3.09,0.6599999999999999,127.0,Moderate,3,8,2015
2015-08-27,Lucknow,40.47,237.54545454545456,6.41,8.71,4.22,25.84,1.95,8.71,33.11,0.1,0.21,0.33999999999999997,106.0,Moderate,3,8,2015
2015-08-27,Hyderabad,96.77,237.61272727272728,12.99,21.29,33.46,25.79,0.77,7.59,15.83,0.78,4.37,0.02,128.0,Moderate,3,8,2015
2015-08-27,Delhi,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,2.37,7.75,0.016666666666666666,248.0,Poor,3,8,2015
2015-08-27,Bengaluru,14.67,233.7475,6.76,20.81,14.62,35.39,2.4,1.13,4.84,1.185,3.875,0.013333333333333332,57.0,Satisfactory,3,8,2015
2015-08-28,Ahmedabad,38.23,229.815,17.07,14.89,31.96,33.6225,2.82,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor,4,8,2015
2015-08-28,Patna,41.405,225.8825,31.19,17.02,48.18,31.855,1.45,6.53,9.83,0.33,2.14,0.97,203.5,,4,8,2015
2015-08-28,Lucknow,44.58,221.95,4.29,11.77,4.22,30.0875,1.24,7.98,57.38,0.12,0.25,0.6466666666666667,105.0,Moderate,4,8,2015
2015-08-28,Chennai,45.16,218.0175,8.5,13.19,16.74,28.32,1.54,14.31,10.77,7.380000000000001,8.48,0.32333333333333336,100.0,Satisfactory,4,8,2015
2015-08-28,Mumbai,32.06,214.085,5.86,17.175,80.18,27.345,0.0,7.865,7.48,0.0,0.0,0.0,81.5,,4,8,2015
2015-08-28,Bengaluru,18.96,210.1525,3.22,21.16,12.18,26.37,1.96,1.42,4.19,1.505,5.06,0.01,63.0,Satisfactory,4,8,2015
2015-08-28,Delhi,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,0.02,247.0,Poor,4,8,2015
2015-08-28,Hyderabad,102.47,215.26333333333332,12.32,21.15,32.51,31.1175,0.72,7.24,15.27,0.84,3.54,0.03,253.0,Poor,4,8,2015
2015-08-29,Hyderabad,31.12,224.30666666666667,11.25,16.07,24.29,29.675,0.66,7.42,16.65,0.59,3.03,0.01,186.0,Moderate,5,8,2015
2015-08-29,Lucknow,42.75,233.35000000000002,5.64,11.37,3.88,28.2325,1.38,8.39,41.24,0.13,0.26,0.008,82.0,Satisfactory,5,8,2015
2015-08-29,Chennai,43.58,242.39333333333335,8.78,14.18,17.26,26.79,2.19,14.6,11.95,1.0366666666666666,20.230000000000004,0.006,146.0,Moderate,5,8,2015
2015-08-29,Bengaluru,20.56,251.43666666666667,4.26,13.86,9.92,33.75,2.82,2.56,12.64,1.9433333333333334,23.37,0.004,174.0,Moderate,5,8,2015
2015-08-29,Delhi,68.53,260.48,35.03,49.3,80.18,31.16,1.09,11.11,65.56,2.85,8.82,0.002,292.0,Poor,5,8,2015
2015-08-29,Mumbai,54.195,254.536,26.005000000000003,32.065,72.08,30.56,0.0,10.565,81.195,0.0,0.0,0.0,296.5,,5,8,2015
2015-08-29,Ahmedabad,39.86,248.592,16.98,14.83,31.81,29.96,2.82,10.02,84.46375,0.0,0.01,0.02,301.0,Very Poor,5,8,2015
2015-08-29,Patna,45.85666666666667,242.648,22.85,16.68,39.32,29.36,1.27,6.27,9.8,0.28,2.3,0.83,289.3333333333333,,5,8,2015
2015-08-30,Patna,51.85333333333333,236.704,14.43,15.52,29.96,28.76,0.99,6.53,9.92,0.2,1.98,0.52,277.6666666666667,,6,8,2015
2015-08-30,Delhi,57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.28,6.71,0.3466666666666667,266.0,Poor,6,8,2015
2015-08-30,Lucknow,46.2,229.69799999999998,5.57,9.23,3.78,27.82,1.4,9.94,40.33,0.16,0.28,0.17333333333333334,89.0,Satisfactory,6,8,2015
2015-08-30,Mumbai,59.47,228.636,11.305,12.035,56.18,27.48,0.0,7.085,69.68,0.0,0.0,0.0,195.5,,6,8,2015
2015-08-30,Ahmedabad,72.74,227.57399999999998,17.04,14.84,31.88,27.14,2.82,4.23,84.46375,0.0,0.0,0.0,302.0,Very Poor,6,8,2015
2015-08-30,Hyderabad,30.12,226.512,10.44,17.82,26.91,26.8,0.71,7.07,14.33,0.61,2.91,0.01,101.0,Moderate,6,8,2015
2015-08-30,Bengaluru,17.27,225.45,1.37,5.53,3.77,26.46,2.76,0.73,12.65,7.380000000000001,1.13,0.10999999999999999,121.0,Moderate,6,8,2015
2015-08-30,Chennai,37.62,224.38799999999998,8.16,16.1,17.88,24.53,1.54,14.9,18.81,7.380000000000001,1.19,0.21,112.0,Moderate,6,8,2015
2015-08-31,Lucknow,45.17,223.326,5.83,7.36,4.22,24.253333333333334,1.32,10.23,41.17,0.14,0.2,0.31,94.0,Satisfactory,0,8,2015
2015-08-31,Patna,43.085,222.26399999999998,11.32,12.18,23.36,23.976666666666667,1.19,11.29,11.74,0.18,1.56,0.41,95.5,,0,8,2015
2015-08-31,Chennai,41.0,221.202,8.04,15.66,17.36,23.7,1.43,14.02,20.96,1.06,3.78,0.3075,97.0,Satisfactory,0,8,2015
2015-08-31,Delhi,51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,1.94,6.0,0.205,288.0,Poor,0,8,2015
2015-08-31,Bengaluru,23.42,221.06727272727272,2.6,6.47,5.25,33.9,2.82,1.24,17.22,0.97,3.0,0.10249999999999998,92.0,Satisfactory,0,8,2015
2015-08-31,Mumbai,33.31,221.99454545454543,9.825000000000001,10.665,57.92,33.7475,0.0,3.5999999999999996,38.605000000000004,0.0,0.0,0.0,197.0,,0,8,2015
2015-08-31,Ahmedabad,43.2,222.92181818181817,17.05,14.86,31.91,33.595,2.82,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor,0,8,2015
2015-08-31,Hyderabad,38.9,223.8490909090909,9.89,12.8,21.35,33.442499999999995,0.7,7.29,13.46,0.57,2.89,0.01,97.0,Satisfactory,0,8,2015
2015-09-01,Bengaluru,24.9,224.77636363636364,2.58,7.25,5.57,33.29,2.82,1.67,13.62,0.285,1.79,0.005,81.0,Satisfactory,1,9,2015
2015-09-01,Ahmedabad,63.2,225.70363636363635,17.03,14.82,31.85,30.986666666666665,2.82,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor,1,9,2015
2015-09-01,Hyderabad,53.65,226.63090909090909,6.41,11.61,17.64,28.683333333333334,0.71,6.5,16.57,0.76,3.8,0.01,124.0,Moderate,1,9,2015
2015-09-01,Chennai,32.37,227.55818181818182,8.57,16.34,18.15,26.38,1.21,15.72,30.26,0.445,1.98,0.006666666666666666,88.0,Satisfactory,1,9,2015
2015-09-01,Lucknow,46.76,228.48545454545456,6.0,7.21,4.22,23.906666666666666,1.26,6.86,42.08,0.13,0.16,0.003333333333333333,80.0,Satisfactory,1,9,2015
2015-09-01,Mumbai,60.269999999999996,229.41272727272727,11.915,17.315,38.72,21.433333333333334,0.0,8.655,51.705,0.0,0.0,0.0,145.0,,1,9,2015
2015-09-01,Delhi,73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,2.15,5.67,3.27,210.0,Poor,1,9,2015
2015-09-01,Patna,48.66,252.315,9.8,12.85,22.62,22.54,0.98,5.25,8.51,0.19,1.61,0.48,126.5,,1,9,2015
