,PM2.5,PM10,NO2,O3,CO,SO2,BC,NO,NOX,Overall_AQI_Level,Overall_AQI_Category
2019-02-13 00:00:00+05:30,19.963,22.1105,19.7988,60.2625,0.38,3.9469,0.8595738685453084,0.0070212183528934,0.012899,2,Moderate
2019-02-14 00:00:00+05:30,39.96828571428571,44.23757142857143,19.39897142857143,69.225,214.61142857142852,1.920350000000001,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-15 00:00:00+05:30,51.1,66.36464285714285,18.999142857142857,78.1875,428.8428571428571,-0.1062,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-16 00:00:00+05:30,51.1,88.4917142857143,18.59931428571429,87.15,643.0742857142857,3.31504,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-17 00:00:00+05:30,51.1,110.61878571428572,18.199485714285714,96.1125,857.3057142857142,6.73628,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-18 00:00:00+05:30,51.1,121.78681743055554,17.799657142857143,105.075,1071.537142857143,10.15752,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-19 00:00:00+05:30,51.1,121.78681743055554,17.39982857142857,114.0375,1285.7685714285717,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-20 00:00:00+05:30,51.1,121.78681743055554,17.0,123.0,1500.0,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-21 00:00:00+05:30,51.1,121.78681743055554,0.0333,0.0018,0.3,0.001,0.8595738685453084,0.0070212183528934,0.012899,3,Unhealthy for Sensitive Groups
2019-02-22 00:00:00+05:30,51.1,121.78681743055554,39.0,153.0,500.0,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-23 00:00:00+05:30,51.1,118.8,31.2016,136.71428571428572,508.07142857142856,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-24 00:00:00+05:30,51.1,91.6,23.4032,120.42857142857144,516.1428571428571,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-25 00:00:00+05:30,51.1,64.4,15.604800000000004,104.14285714285714,524.2142857142857,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-26 00:00:00+05:30,51.1,37.2,7.806400000000004,87.85714285714286,532.2857142857143,5.800800000000002,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-27 00:00:00+05:30,50.267857142857146,10.0,0.008,71.57142857142858,540.3571428571429,0.001,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-02-28 00:00:00+05:30,41.32142857142857,41.5,18.504,55.28571428571429,548.4285714285714,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-01 00:00:00+05:30,32.375,73.0,37.0,39.0,556.5,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-02 00:00:00+05:30,28.25,62.41666666666666,33.0,43.00555555555555,704.3333333333334,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-03 00:00:00+05:30,24.125,51.83333333333333,29.0,47.01111111111111,852.1666666666667,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-04 00:00:00+05:30,20.0,41.25,25.0,51.016666666666666,1000.0,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-05 00:00:00+05:30,12.5,65.0,25.50225,25.52833333333333,500.48,6.5015,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-06 00:00:00+05:30,5.0,96.0,26.0045,0.04,0.96,0.003,0.8595738685453084,0.0070212183528934,0.012899,2,Moderate
2019-03-07 00:00:00+05:30,33.0,107.0,6.630594,65.52000000000001,650.48,10.0015,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-08 00:00:00+05:30,51.1,118.0,39.0,131.0,1300.0,10.8894421875,0.8595738685453084,0.0070212183528934,0.012899,6,Hazardous
2019-03-09 00:00:00+05:30,51.1,65.5,27.333333333333336,123.4,1140.0,10.8894421875,0.8577908571428571,0.0070212183528934,0.012899,6,Hazardous
2019-03-10 00:00:00+05:30,51.1,13.0,15.666666666666668,115.8,980.0,10.8894421875,0.8495705714285714,0.0070212183528934,0.012899,6,Hazardous
2019-03-11 00:00:00+05:30,51.1,51.0,4.0,108.2,820.0,10.8894421875,0.8413502857142856,0.0070212183528934,0.012899,6,Hazardous
2019-03-12 00:00:00+05:30,51.1,89.0,20.0,100.6,660.0,10.8894421875,0.8331299999999999,0.0070212183528934,0.012899,6,Hazardous
2019-03-13 00:00:00+05:30,51.1,121.78681743055554,36.0,93.0,500.0,10.8894421875,0.8249097142857142,0.0070212183528934,0.012899,6,Hazardous
2019-03-14 00:00:00+05:30,51.1,121.78681743055554,30.694444444444446,12.333333333333334,27.33333333333333,10.8894421875,0.8166894285714286,0.0070212183528934,0.012899,5,Very Unhealthy
2019-03-15 00:00:00+05:30,51.1,121.78681743055554,28.98263888888889,24.666666666666668,73.91666666666667,10.8894421875,0.8084691428571428,0.0070212183528934,0.012899,6,Hazardous
2019-03-16 00:00:00+05:30,51.1,121.78681743055554,27.270833333333336,37.0,120.5,10.8894421875,0.8002488571428571,0.0070212183528934,0.012899,6,Hazardous
2019-03-17 00:00:00+05:30,51.1,115.78819444444444,25.55902777777778,49.333333333333336,167.08333333333334,10.8894421875,0.7920285714285714,0.0070212183528934,0.012899,6,Hazardous
2019-03-18 00:00:00+05:30,51.1,107.43055555555556,23.84722222222222,61.66666666666667,213.66666666666669,10.8894421875,0.7838082857142856,0.0070212183528934,0.012899,6,Hazardous
2019-03-19 00:00:00+05:30,51.1,99.07291666666669,22.135416666666668,74.0,260.25,10.729166666666668,0.7755879999999999,0.0070212183528934,0.012899,6,Hazardous
2019-03-20 00:00:00+05:30,51.1,90.71527777777776,20.42361111111111,86.33333333333333,306.8333333333333,10.15277777777778,0.7673677142857143,0.0070212183528934,0.012899,6,Hazardous
2019-03-21 00:00:00+05:30,44.52083333333333,82.35763888888889,18.71180555555556,98.66666666666669,353.4166666666667,9.57638888888889,0.7591474285714285,0.0070212183528934,0.012899,6,Hazardous
2019-03-22 00:00:00+05:30,29.0,74.0,17.0,111.0,400.0,9.0,0.7509271428571428,0.0070212183528934,0.012899,6,Hazardous
2019-03-23 00:00:00+05:30,27.0125,69.0,8.50725,0.0208,200.2,4.50085,0.7427068571428571,0.0070212183528934,0.012899,6,Hazardous
2019-03-24 00:00:00+05:30,25.025,64.0,0.0145,7.680533333333333,0.4,0.0017,0.7344865714285713,0.0070212183528934,0.012899,2,Moderate
2019-03-25 00:00:00+05:30,23.0375,59.0,27.507250000000003,15.340266666666665,275.225,5.00085,0.7262662857142856,0.0070212183528934,0.012899,6,Hazardous
2019-03-26 00:00:00+05:30,21.05,54.0,39.24722756410256,23.0,550.05,10.0,0.718046,0.0070212183528934,0.012899,6,Hazardous
2019-03-27 00:00:00+05:30,6.0,48.75,4.0,71.0,481.3375,8.644166666666667,0.7098257142857142,0.0070212183528934,0.012899,6,Hazardous
2019-03-28 00:00:00+05:30,8.0,43.5,3.4295285714285715,69.24,412.625,7.288333333333334,0.7016054285714285,0.0070212183528934,0.012899,6,Hazardous
2019-03-29 00:00:00+05:30,7.8,38.25,2.859057142857143,67.48,343.9125,5.9325,0.6933851428571428,0.0070212183528934,0.012899,6,Hazardous
2019-03-30 00:00:00+05:30,7.6,33.0,2.288585714285714,65.72,275.2,4.576666666666667,0.685164857142857,0.0070212183528934,0.012899,6,Hazardous
2019-03-31 00:00:00+05:30,7.4,27.75,1.7181142857142857,63.96,206.4875,3.220833333333334,0.6769445714285713,0.0070212183528934,0.012899,6,Hazardous
2019-04-01 00:00:00+05:30,7.2,22.5,1.147642857142857,62.2,137.77499999999998,1.865,0.6687242857142857,0.0070212183528934,0.012899,6,Hazardous
2019-04-02 00:00:00+05:30,7.0,11.75,0.577171428571428,31.117700000000003,69.0625,0.93245,0.660504,0.0070212183528934,0.012899,6,Hazardous
2019-04-03 00:00:00+05:30,11.0,1.0,0.0067,0.0354,0.35,-0.0001,0.6522837142857142,0.0070212183528934,0.012899,1,Good
2019-04-04 00:00:00+05:30,15.0,8.2,16.14700392156863,0.0097502873563218,0.3584745762711864,0.0011232492997198,0.6440634285714285,0.0070212183528934,0.012899,2,Moderate
2019-04-05 00:00:00+05:30,16.082440476190477,10.818181818181817,14.45583660130719,0.0116048586676049,31.4501210653753,0.0,0.6358431428571428,0.0070212183528934,0.012899,6,Hazardous
2019-04-06 00:00:00+05:30,17.16488095238095,13.436363636363636,12.764669281045752,0.0134594299788881,62.54176755447941,0.0,0.627622857142857,0.0070212183528934,0.012899,6,Hazardous
2019-04-07 00:00:00+05:30,18.24732142857143,16.054545454545455,11.073501960784316,0.0153140012901712,93.63341404358354,0.0,0.6194025714285714,0.0070212183528934,0.012899,6,Hazardous
2019-04-08 00:00:00+05:30,19.329761904761902,18.672727272727272,9.382334640522878,0.0171685726014543,124.72506053268764,0.0,0.6111822857142857,0.0070212183528934,0.012899,6,Hazardous
2019-04-09 00:00:00+05:30,20.41220238095238,21.29090909090909,7.691167320261439,0.0190231439127375,155.81670702179176,0.0,0.6029619999999999,0.0070212183528934,0.012899,6,Hazardous
2019-04-10 00:00:00+05:30,21.494642857142857,23.909090909090907,6.0,0.0208777152240206,186.9083535108959,0.0,0.5947417142857142,0.0070212183528934,0.012899,6,Hazardous
2019-04-11 00:00:00+05:30,22.57708333333333,26.527272727272727,14.65,0.0227322865353037,218.0,0.0,0.5865214285714285,0.0070212183528934,0.012899,6,Hazardous
2019-04-12 00:00:00+05:30,23.65952380952381,29.145454545454545,23.3,0.0245868578465869,186.88,0.0,0.5783011428571427,0.0070212183528934,0.012899,6,Hazardous
2019-04-13 00:00:00+05:30,24.741964285714285,31.76363636363636,19.41797222222222,0.02644142915787,155.76,0.0,0.5700808571428571,0.0070212183528934,0.012899,6,Hazardous
2019-04-14 00:00:00+05:30,25.824404761904763,34.381818181818176,15.535944444444446,0.0282960004691531,124.64,0.0,0.5618605714285714,0.0070212183528934,0.012899,6,Hazardous
2019-04-15 00:00:00+05:30,26.90684523809524,37.0,11.653916666666667,0.0301505717804363,93.52,0.0,0.5536402857142857,0.0070212183528934,0.012899,6,Hazardous
2019-04-16 00:00:00+05:30,27.989285714285717,39.76111111111111,7.77188888888889,0.0320051430917194,62.400000000000006,0.0,0.5454199999999999,0.0070212183528934,0.012899,6,Hazardous
2019-04-17 00:00:00+05:30,29.07172619047619,42.52222222222222,3.889861111111113,0.0338597144030025,31.28,0.0,0.5371997142857142,0.0070212183528934,0.012899,6,Hazardous
2019-04-18 00:00:00+05:30,30.15416666666667,45.28333333333333,0.0078333333333333,0.0357142857142857,0.16,0.0,0.5289794285714285,0.0070212183528934,0.012899,2,Moderate
2019-04-19 00:00:00+05:30,9.4,29.35,0.014125,0.0286071428571428,0.36,-6.269505312500001,0.5207591428571428,0.0070212183528934,0.012899,1,Good
2019-04-20 00:00:00+05:30,9.783333333333331,29.89642857142857,-19.33849038461538,0.0297337662337662,10.563076923076922,-6.269505312500001,0.5125388571428571,0.0070212183528934,0.012899,3,Unhealthy for Sensitive Groups
2019-04-21 00:00:00+05:30,10.166666666666668,30.442857142857143,-19.33849038461538,0.0308603896103896,20.766153846153845,-6.269505312500001,0.5043185714285714,0.0070212183528934,0.012899,5,Very Unhealthy
2019-04-22 00:00:00+05:30,10.55,30.989285714285717,-19.33849038461538,0.0319870129870129,30.96923076923077,-6.269505312500001,0.4960982857142856,0.0070212183528934,0.012899,6,Hazardous
2019-04-23 00:00:00+05:30,10.933333333333334,31.53571428571429,-19.33849038461538,0.0331136363636363,41.17230769230769,-6.269505312500001,0.4878779999999999,0.0070212183528934,0.012899,6,Hazardous
2019-04-24 00:00:00+05:30,11.316666666666666,32.082142857142856,-19.33849038461538,0.0342402597402597,51.37538461538461,-6.269505312500001,0.4796577142857142,0.0070212183528934,0.012899,6,Hazardous
2019-04-25 00:00:00+05:30,11.7,32.62857142857143,-19.33849038461538,0.0353668831168831,61.57846153846154,-6.269505312500001,0.4714374285714284,0.0070212183528934,0.012899,6,Hazardous
2019-04-26 00:00:00+05:30,12.083333333333334,33.175000000000004,-19.33849038461538,0.0364935064935064,71.78153846153846,-6.269505312500001,0.4632171428571427,0.0070212183528934,0.012899,6,Hazardous
2019-04-27 00:00:00+05:30,12.466666666666669,33.721428571428575,-19.33849038461538,0.0376201298701298,81.98461538461538,-6.269505312500001,0.4549968571428571,0.0070212183528934,0.012899,6,Hazardous
2019-04-28 00:00:00+05:30,12.85,34.267857142857146,-19.33849038461538,0.0387467532467532,92.1876923076923,-6.269505312500001,0.4467765714285713,0.0070212183528934,0.012899,6,Hazardous
2019-04-29 00:00:00+05:30,13.233333333333334,34.81428571428572,-19.33849038461538,0.0398733766233766,102.39076923076922,-6.269505312500001,0.4385562857142856,0.0070212183528934,0.012899,6,Hazardous
2019-04-30 00:00:00+05:30,13.616666666666667,35.36071428571429,-19.33849038461538,0.041,112.59384615384614,-6.269505312500001,0.4303359999999999,0.0070212183528934,0.012899,6,Hazardous
2019-05-01 00:00:00+05:30,14.0,35.90714285714286,-19.33849038461538,46.2205,122.79692307692308,-6.269505312500001,0.4221157142857141,0.0070212183528934,0.012899,6,Hazardous
2019-05-02 00:00:00+05:30,16.0,36.45357142857143,6.0,92.4,133.0,1.2,0.4138954285714284,0.0070212183528934,0.012899,6,Hazardous
2019-05-03 00:00:00+05:30,18.0,37.0,11.0,144.0,300.0,6.0,0.4056751428571428,0.0070212183528934,0.012899,6,Hazardous
2019-05-04 00:00:00+05:30,16.78181818181818,37.94736842105263,-19.33849038461538,136.8021,275.025,-6.269505312500001,0.3974548571428571,0.0070212183528934,0.012899,6,Hazardous
2019-05-05 00:00:00+05:30,15.563636363636364,38.89473684210526,-19.33849038461538,129.6042,250.05,-6.269505312500001,0.3892345714285714,0.0070212183528934,0.012899,6,Hazardous
2019-05-06 00:00:00+05:30,14.345454545454546,39.8421052631579,-19.33849038461538,122.4063,225.075,-6.269505312500001,0.3810142857142855,0.0070212183528934,0.012899,6,Hazardous
2019-05-07 00:00:00+05:30,13.127272727272729,40.78947368421053,-19.33849038461538,115.2084,200.1,-6.269505312500001,0.3727939999999998,0.0070212183528934,0.012899,6,Hazardous
2019-05-08 00:00:00+05:30,11.909090909090908,41.73684210526316,-19.33849038461538,108.0105,175.125,-6.269505312500001,0.3645737142857141,0.0070212183528934,0.012899,6,Hazardous
2019-05-09 00:00:00+05:30,10.690909090909091,42.68421052631579,-19.33849038461538,100.8126,150.15,-6.269505312500001,0.3563534285714285,0.0070212183528934,0.012899,6,Hazardous
2019-05-10 00:00:00+05:30,9.472727272727273,43.63157894736842,-19.33849038461538,93.6147,125.175,-6.269505312500001,0.3481331428571428,0.0070212183528934,0.012899,6,Hazardous
2019-05-11 00:00:00+05:30,8.254545454545454,44.578947368421055,-19.33849038461538,86.4168,100.20000000000002,-6.269505312500001,0.3399128571428571,0.0070212183528934,0.012899,6,Hazardous
2019-05-12 00:00:00+05:30,7.036363636363635,45.526315789473685,-19.33849038461538,79.2189,75.22500000000002,-6.269505312500001,0.3316925714285714,0.0070212183528934,0.012899,6,Hazardous
2019-05-13 00:00:00+05:30,5.818181818181817,46.47368421052632,-19.33849038461538,72.021,50.25000000000003,-6.269505312500001,0.3234722857142855,0.0070212183528934,0.012899,6,Hazardous
2019-05-14 00:00:00+05:30,4.6,47.42105263157895,-19.33849038461538,64.8231,25.275000000000038,-6.269505312500001,0.3152519999999998,0.0070212183528934,0.012899,5,Very Unhealthy
2019-05-15 00:00:00+05:30,5.0,48.368421052631575,-19.33849038461538,57.62520000000001,0.3,-6.269505312500001,0.3070317142857142,0.0070212183528934,0.012899,2,Moderate
2019-05-16 00:00:00+05:30,5.4,49.31578947368421,-19.33849038461538,50.4273,0.2749999999999999,-6.269505312500001,0.2988114285714285,0.0070212183528934,0.012899,1,Good
2019-05-17 00:00:00+05:30,5.8,50.26315789473684,-19.33849038461538,43.2294,0.25,-6.269505312500001,0.2905911428571428,0.0070212183528934,0.012899,1,Good
2019-05-18 00:00:00+05:30,6.2,51.21052631578947,-19.33849038461538,36.03150000000001,0.2249999999999999,-6.269505312500001,0.2823708571428571,0.0070212183528934,0.012899,1,Good
2019-05-19 00:00:00+05:30,6.6,52.1578947368421,-19.33849038461538,28.833600000000004,0.2,-6.269505312500001,0.2741505714285712,0.0070212183528934,0.012899,1,Good
2019-05-20 00:00:00+05:30,7.0,53.10526315789474,-19.33849038461538,21.6357,0.175,-6.269505312500001,0.2659302857142855,0.0070212183528934,0.012899,1,Good
2019-05-21 00:00:00+05:30,3.0,54.05263157894737,-19.33849038461538,14.43780000000001,0.15,-6.269505312500001,0.2577099999999999,0.0070212183528934,0.012899,2,Moderate
2019-05-22 00:00:00+05:30,3.2857142857142856,55.0,-19.33849038461538,7.239900000000006,0.221875,-6.269505312500001,0.2494897142857142,0.0070212183528934,0.012899,2,Moderate
2019-05-23 00:00:00+05:30,3.571428571428571,51.823076923076925,0.001,0.0419999999999999,0.29375,-6.269505312500001,0.2412694285714285,0.0070212183528934,0.012899,1,Good
2019-05-24 00:00:00+05:30,3.857142857142857,48.64615384615384,0.0014285714285714,2.604,0.365625,-6.269505312500001,0.2330491428571428,0.0070212183528934,0.012899,1,Good
2019-05-25 00:00:00+05:30,4.142857142857142,45.46923076923077,0.0018571428571428,5.166,0.4375,-6.269505312500001,0.2248288571428571,0.0070212183528934,0.012899,1,Good
2019-05-26 00:00:00+05:30,4.428571428571429,42.292307692307695,0.0022857142857142,7.728,0.509375,-6.269505312500001,0.2166085714285712,0.0070212183528934,0.012899,1,Good
2019-05-27 00:00:00+05:30,4.714285714285714,39.11538461538461,0.0027142857142857,10.29,0.58125,-6.269505312500001,0.2083882857142855,0.0070212183528934,0.012899,1,Good
2019-05-28 00:00:00+05:30,5.0,35.93846153846154,0.0031428571428571,12.852,0.6531250000000001,-6.269505312500001,0.2001679999999999,0.0070212183528934,0.012899,1,Good
2019-05-29 00:00:00+05:30,10.0,32.761538461538464,0.0035714285714285,15.414,0.7250000000000001,-6.269505312500001,0.1919477142857142,0.0070212183528934,0.012899,1,Good
2019-05-30 00:00:00+05:30,15.0,29.584615384615383,0.004,17.976,0.7968750000000001,-6.269505312500001,0.1837274285714285,0.0070212183528934,0.012899,2,Moderate
2019-05-31 00:00:00+05:30,1.0,26.407692307692308,0.0044285714285714,20.538,0.8687500000000001,-6.269505312500001,0.1755071428571428,0.0070212183528934,0.012899,1,Good
2019-06-01 00:00:00+05:30,0.75,23.230769230769237,0.0048571428571428,23.1,0.9406250000000002,-6.269505312500001,0.1722556788728149,0.0070212183528934,0.012899,1,Good
2019-06-02 00:00:00+05:30,0.5,20.05384615384616,0.0052857142857142,18.486400000000003,1.0125,-6.269505312500001,0.1722556788728149,0.0070212183528934,0.012899,1,Good
2019-06-03 00:00:00+05:30,0.25,16.876923076923077,0.0057142857142857,13.872800000000002,1.084375,-6.269505312500001,0.1722556788728149,0.0070212183528934,0.012899,1,Good
